,dance,mode,energy,key,loudness,speech,acous,instrum,live,valence,tempo,duration_(ms),id_check,popularity,name,artist,album,id
1503,0.229,0,0.389,2,-9.766,0.0376,0.93,0.429,0.353,0.0562,72.735,216867,3doVdGo0NrKWDuiAUiWyCY,38,Bijou - 2011 Remaster,Queen,Innuendo (2011 Remaster),3doVdGo0NrKWDuiAUiWyCY
1504,0.155,1,0.938,10,-4.624,0.126,0.00543,0.00262,0.359,0.383,184.469,207600,4WLcEC8RoscRuzmNf2EeXf,39,Sheer Heart Attack - Remastered 2011,Queen,News Of The World (2011 Remaster),4WLcEC8RoscRuzmNf2EeXf
1505,0.491,1,0.0765,5,-14.57,0.0416,0.787,0.000306,0.114,0.305,113.728,189587,6SvRYfsIeNSVV2EAH7I9P0,40,"All Dead, All Dead - Remastered 2011",Queen,News Of The World (2011 Remaster),6SvRYfsIeNSVV2EAH7I9P0
1506,0.577,0,0.848,0,-5.673,0.0755,0.125,0.000274,0.613,0.327,89.967,181627,1pQQRiL4O3weDAqk85hrYN,37,Fight From The Inside - Remastered 2011,Queen,News Of The World (2011 Remaster),1pQQRiL4O3weDAqk85hrYN
1507,0.446,1,0.713,8,-4.825,0.268,0.41,0.0,0.212,0.369,143.229,230120,4omLxn4XuiHhpwTpO9Yj68,37,"Get Down, Make Love - Remastered 2011",Queen,News Of The World (2011 Remaster),4omLxn4XuiHhpwTpO9Yj68
1508,0.619,1,0.767,4,-7.811,0.027,0.466,0.000279,0.387,0.644,129.947,186080,2N5mE30V04xDvsX2caDLlj,36,Sleeping On The Sidewalk - Remastered 2011,Queen,News Of The World (2011 Remaster),2N5mE30V04xDvsX2caDLlj
1509,0.863,1,0.381,9,-12.823,0.0528,0.261,0.000277,0.202,0.906,120.645,186853,02lvTeAFIIsOd0wVNoRkQ5,39,Who Needs You - Remastered 2011,Queen,News Of The World (2011 Remaster),02lvTeAFIIsOd0wVNoRkQ5
1510,0.293,1,0.691,9,-5.245,0.0575,0.19,4e-06,0.0899,0.513,182.256,386360,7pgv0D1HCBAFbGHNqHmegV,37,It's Late - Remastered 2011,Queen,News Of The World (2011 Remaster),7pgv0D1HCBAFbGHNqHmegV
1511,0.469,1,0.202,3,-14.369,0.0333,0.67,0.0,0.193,0.102,110.937,211333,1WttHhgIl0N0vXZYrOxF0C,45,My Melancholy Blues - Remastered 2011,Queen,News Of The World (2011 Remaster),1WttHhgIl0N0vXZYrOxF0C
1512,0.535,1,0.65,10,-6.328,0.0554,0.379,0.0,0.14,0.61,117.188,179600,7GqWnsKhMtEW0nzki5o0d8,68,Killer Queen - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),7GqWnsKhMtEW0nzki5o0d8
1513,0.423,0,0.69,4,-7.362,0.0355,0.0589,0.000406,0.343,0.511,84.621,166853,4vNqFvjusqmsKshx2LAeej,29,Tenement Funster - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),4vNqFvjusqmsKshx2LAeej
1514,0.325,0,0.834,4,-6.059,0.0874,0.0456,4.49e-05,0.227,0.552,148.3,197293,5EZIOAOPBbmNZYcOe8JVjd,33,Flick Of The Wrist - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),5EZIOAOPBbmNZYcOe8JVjd
1515,0.309,1,0.269,0,-10.014,0.0283,0.627,0.0,0.148,0.416,78.554,104893,2ArhmtJLrMeWu4Rs26Kkmt,31,Lily Of The Valley - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),2ArhmtJLrMeWu4Rs26Kkmt
1516,0.49,1,0.757,4,-6.932,0.0515,0.0323,0.00235,0.0987,0.537,132.543,252933,0P7YJ9fxIOM0Rq4pZ2qU42,47,Now I'm Here - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),0P7YJ9fxIOM0Rq4pZ2qU42
1517,0.185,1,0.551,5,-6.43,0.0338,0.546,0.000282,0.354,0.235,80.564,202613,4dxrhU6IXAdLDYd1aIvx4F,28,In The Lap Of The Gods - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),4dxrhU6IXAdLDYd1aIvx4F
1518,0.427,1,0.919,7,-6.609,0.0936,0.0216,0.00173,0.0957,0.504,120.378,133813,1v870eS7JuHSeBNBFsVz3b,48,Stone Cold Crazy - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),1v870eS7JuHSeBNBFsVz3b
1519,0.296,1,0.0453,2,-16.089,0.0336,0.878,0.0,0.187,0.567,73.054,67573,6myWQFvOW6SjLxPUgHUehn,28,Dear Friends - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),6myWQFvOW6SjLxPUgHUehn
1520,0.614,1,0.84,3,-7.006,0.03,0.0808,0.0334,0.397,0.961,126.346,109653,2eH3L9m4sEZquqEc2UEU3C,28,Misfire - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),2eH3L9m4sEZquqEc2UEU3C
1521,0.722,1,0.642,0,-5.593,0.0794,0.412,0.0,0.0766,0.887,118.404,135307,6mMVOzhCELaeh0ZOInd9uN,27,Bring Back That Leroy Brown - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),6mMVOzhCELaeh0ZOInd9uN
1522,0.46,1,0.534,2,-7.676,0.0257,0.175,0.000251,0.119,0.37,77.033,249200,02qVskBy5iJZcJD9kNYxhA,25,She Makes Me (Stormtrooper In Stilettos) - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),02qVskBy5iJZcJD9kNYxhA
1523,0.409,1,0.126,3,-18.198,0.0317,0.897,0.00127,0.118,0.26,91.496,135373,4GLX0kGODwKhFnFps21zx6,41,Till Tomorrow,Don McLean,American Pie,4GLX0kGODwKhFnFps21zx6
1524,0.395,1,0.0844,7,-20.392,0.0482,0.952,0.0068,0.0756,0.175,83.998,219573,29OH7CQfqbPXdW4zgLlHt7,42,Crossroads,Don McLean,American Pie,29OH7CQfqbPXdW4zgLlHt7
1525,0.651,1,0.342,9,-15.601,0.0297,0.761,0.000106,0.149,0.713,147.724,190827,2k6wHVi4WetZAHr6liaZbl,36,Winterwood,Don McLean,American Pie,2k6wHVi4WetZAHr6liaZbl
1526,0.507,1,0.101,7,-19.953,0.0336,0.912,7.11e-05,0.288,0.455,93.487,207773,60Rvgly3lLXctiaiMOOZlx,44,Empty Chairs,Don McLean,American Pie,60Rvgly3lLXctiaiMOOZlx
1527,0.583,0,0.759,6,-10.761,0.0312,0.402,0.0,0.792,0.974,138.183,216333,7guAeW6crMjZUuY1Xjd5li,33,"Everybody Loves Me, Baby",Don McLean,American Pie,7guAeW6crMjZUuY1Xjd5li
1528,0.405,0,0.161,4,-15.985,0.0329,0.852,7.97e-06,0.113,0.283,102.621,155627,7FxfL7SZ2tSxRUk8cF6swm,31,Sister Fatima,Don McLean,American Pie,7FxfL7SZ2tSxRUk8cF6swm
1529,0.466,1,0.268,9,-15.058,0.0326,0.431,7.73e-05,0.0943,0.189,83.762,249493,5l7Vs5fhXUalqhhHTXYmoO,11,London Town - Remastered 1993,Wings,London Town,5l7Vs5fhXUalqhhHTXYmoO
1530,0.708,1,0.12,10,-19.513,0.0462,0.956,0.0182,0.138,0.294,108.453,112840,7n8DeFynH6Zo9CZoHmDgQG,0,Single Pigeon - 1993 Digital Remaster,Paul McCartney,Red Rose Speedway,7n8DeFynH6Zo9CZoHmDgQG
1531,0.68,1,0.678,1,-11.548,0.0754,0.103,0.00828,0.204,0.251,131.165,252773,7o7E1nrHWncYY7PY94gCiX,71,Video Killed The Radio Star,The Buggles,The Age Of Plastic,7o7E1nrHWncYY7PY94gCiX
1532,0.797,1,0.105,1,-16.881,0.0969,0.885,0.000116,0.108,0.419,122.545,183133,4fHDlIntTsRGSyTg5UYZYC,69,Banana Boat (Day-O),Harry Belafonte,Calypso,4fHDlIntTsRGSyTg5UYZYC
1533,0.787,1,0.768,1,-10.14,0.0364,0.435,0.218,0.178,0.63,134.362,268267,0pfwk53OH0Cy21EZOdqyoe,30,Elstree,The Buggles,The Age Of Plastic,0pfwk53OH0Cy21EZOdqyoe
1534,0.714,0,0.689,9,-13.095,0.0421,0.0329,0.15,0.0655,0.637,139.943,312533,6bAf8RlukbYc1GHXsoKPaK,33,The Plastic Age,The Buggles,The Age Of Plastic,6bAf8RlukbYc1GHXsoKPaK
1535,0.43,0,0.857,8,-8.498,0.0907,0.0368,0.726,0.0711,0.367,153.492,207867,45hBPsTfk58i1bX6CjUfF5,25,Kid Dynamo,The Buggles,The Age Of Plastic,45hBPsTfk58i1bX6CjUfF5
1536,0.637,1,0.64,7,-12.072,0.0554,0.0317,0.426,0.0999,0.932,81.464,295187,15LMuCnNaxPw3k4JeX824Z,24,I Love You (Miss Robot),The Buggles,The Age Of Plastic,15LMuCnNaxPw3k4JeX824Z
1537,0.588,1,0.764,7,-10.069,0.0543,0.00586,0.000814,0.111,0.761,160.616,233373,12OWZo3HITtQODk0BJJAmB,26,"Clean, Clean",The Buggles,The Age Of Plastic,12OWZo3HITtQODk0BJJAmB
1538,0.643,1,0.384,4,-11.823,0.029,0.0682,0.616,0.108,0.325,140.068,280467,0YGzxfpM6hXrwpyOrIHins,21,Astroboy (And The Proles On Parade),The Buggles,The Age Of Plastic,0YGzxfpM6hXrwpyOrIHins
1539,0.554,0,0.734,11,-11.519,0.0401,0.0318,0.0506,0.111,0.329,166.376,327107,47bsdqbjJt7DVC0EyV5sza,23,Johnny On The Monorail,The Buggles,The Age Of Plastic,47bsdqbjJt7DVC0EyV5sza
1540,0.725,0,0.632,9,-12.247,0.0319,0.0635,0.895,0.0362,0.971,128.087,212133,1BlffxVzoJkiT5Pk4YNYnH,20,Island,The Buggles,The Age Of Plastic,1BlffxVzoJkiT5Pk4YNYnH
1541,0.542,0,0.837,4,-7.794,0.0635,0.00347,0.418,0.23,0.62,146.543,228907,0dMcVuvxA7Oq4S61hY7x9o,21,Technopop,The Buggles,The Age Of Plastic,0dMcVuvxA7Oq4S61hY7x9o
1542,0.675,1,0.854,7,-9.448,0.0369,0.0194,4.73e-06,0.294,0.386,115.699,249507,3TCoi8VvwR25C1dGrWYkXo,0,Na Na Hey Hey Kiss Him Goodbye,Various Artists,60's Gold,3TCoi8VvwR25C1dGrWYkXo
1543,0.824,0,0.797,7,-6.475,0.0349,0.118,0.000223,0.085,0.941,124.973,265222,6vltf4AUUktrQUKLo64ZPy,2,Kiss Him Goodbye,Gary Decarlo,Kiss Him Goodbye,6vltf4AUUktrQUKLo64ZPy
1544,0.579,1,0.584,9,-10.439,0.0278,0.00354,0.143,0.114,0.332,107.608,293587,0nHB2PhMbOPVt0FsbhAJ0c,0,Israel,Siouxsie and the Banshees,The Best Of...,0nHB2PhMbOPVt0FsbhAJ0c
1545,0.209,1,0.841,7,-4.579,0.0621,0.000762,3.6e-05,0.0998,0.396,163.712,318321,4gAV3sMEZn4lrfKPGARCqA,54,Israel's Son,Silverchair,Frogstomp (Deluxe Edition) [Remastered],4gAV3sMEZn4lrfKPGARCqA
1546,0.417,1,0.0889,2,-24.661,0.036,0.926,0.897,0.083,0.411,88.25,269533,7wqF3BU0ykeKch6BcNqGiT,60,Planet Caravan,Black Sabbath,Paranoid (2009 Remastered Version),7wqF3BU0ykeKch6BcNqGiT
1547,0.332,1,0.769,9,-11.503,0.0765,0.00367,0.00413,0.0372,0.525,157.378,354774,0TI8TP4FitVPoEHPTySx48,71,Iron Man,Black Sabbath,Paranoid (2009 Remastered Version),0TI8TP4FitVPoEHPTySx48
1548,0.379,1,0.467,4,-13.047,0.0454,0.269,1.33e-05,0.227,0.374,125.858,289800,39eKdJcCdYYRdKEZRfKJDJ,50,Electric Funeral,Black Sabbath,Paranoid (2009 Remastered Version),39eKdJcCdYYRdKEZRfKJDJ
1549,0.45,1,0.534,7,-13.023,0.0729,0.0252,0.0035,0.111,0.289,141.473,428387,40W1V3aU3g6lEGZVwsxAcO,46,Hand of Doom,Black Sabbath,Paranoid (2009 Remastered Version),40W1V3aU3g6lEGZVwsxAcO
1550,0.529,0,0.6,11,-14.343,0.121,0.0146,0.892,0.242,0.466,130.005,149742,1uPH6mPMlbB4SqrHmRqnlE,42,Rat Salad,Black Sabbath,Paranoid (2009 Remastered Version),1uPH6mPMlbB4SqrHmRqnlE
1551,0.497,1,0.625,5,-11.38,0.0376,0.00114,0.0421,0.253,0.727,136.126,373193,6Kfyg9nl3TWbtrUFEF4yr5,49,Fairies Wear Boots,Black Sabbath,Paranoid (2009 Remastered Version),6Kfyg9nl3TWbtrUFEF4yr5
1552,0.746,1,0.911,6,-7.931,0.0633,0.00612,0.844,0.0464,0.774,132.608,185240,42SYMWISn7xUpTNPLw9V5E,23,Oh Yeah - Remastered 2005,Yello,Stella,42SYMWISn7xUpTNPLw9V5E
1553,0.558,0,0.524,2,-11.626,0.0459,0.321,0.000952,0.94,0.636,93.654,289027,3BEZCNZSmVv30vsMNSOCri,69,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,Unplugged (Deluxe Edition),3BEZCNZSmVv30vsMNSOCri
1554,0.712,0,0.799,7,-4.564,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,206903,5ArQzSBevAdXTxRY6Ulhbq,75,Mama Said,Lukas Graham,Lukas Graham,5ArQzSBevAdXTxRY6Ulhbq
1555,0.311,1,0.882,2,-3.26,0.215,0.00895,0.205,0.253,0.435,162.189,317987,6NJQpFNkDCMaRBogIi9sOI,56,Bellbottoms,The Jon Spencer Blues Explosion,Orange,6NJQpFNkDCMaRBogIi9sOI
1556,0.231,0,0.0119,7,-35.055,0.0628,0.983,0.94,0.0894,0.0932,134.91,120780,2BwE8DrQLrEIdP6VTvLA8d,35,Choices,Kyle Dixon & Michael Stein,Stranger Things 2 (Soundtrack from the Netflix Original Series),2BwE8DrQLrEIdP6VTvLA8d
1557,0.52,0,0.317,9,-12.986,0.0286,0.406,0.864,0.126,0.125,131.011,176480,4gr5jlkMiEGK0yReh0DJbI,11,The Caster Theme,Dhani Harrison,Beautiful Creatures,4gr5jlkMiEGK0yReh0DJbI
1558,0.587,0,0.675,1,-10.971,0.0345,0.386,0.822,0.0604,0.0929,100.957,103933,63mPSly0PaZwngWnf4wa3V,23,Interception,Dhani Harrison,Beautiful Creatures,63mPSly0PaZwngWnf4wa3V
1559,0.404,1,0.148,7,-16.134,0.0333,0.936,0.66,0.286,0.0402,104.004,187360,77lFBaEygBBuY9UzTfZD1x,18,Lena's Magic/The Love Theme,Dhani Harrison,Beautiful Creatures,77lFBaEygBBuY9UzTfZD1x
1560,0.277,1,0.647,0,-4.086,0.0356,0.164,5.38e-05,0.106,0.118,93.502,333827,3DSOjQI2q6FP1Q4UuY9Pms,33,Where Eagles Have Been,Wolfmother,Wolfmother,3DSOjQI2q6FP1Q4UuY9Pms
1561,0.556,1,0.72,9,-6.959,0.0354,0.0904,0.000107,0.0968,0.502,84.852,144653,0pxThPQcINQ8bBGFGYMwAD,0,Rumble,Various Artists,Rockabilly Insanity,0pxThPQcINQ8bBGFGYMwAD
1562,0.529,1,0.547,9,-9.295,0.0473,0.0782,0.0,0.0738,0.803,138.708,125933,0xGTPWVlPZ1oNx2z0XZOXK,0,I Can't Explain - Original Mono Version,The Who,Greatest Hits,0xGTPWVlPZ1oNx2z0XZOXK
1563,0.687,1,0.881,7,-8.466,0.0329,0.194,0.376,0.139,0.974,136.395,215388,2dvcMZuEZGxIGIs3q4OONt,0,Bitch - Remastered,The Rolling Stones,"Jump Back - The Best Of The Rolling Stones, '71 - '93",2dvcMZuEZGxIGIs3q4OONt
1564,0.272,1,0.814,5,-6.645,0.0433,0.00166,0.0694,0.481,0.398,134.767,208240,2wRXbDpe0Uv0ebgsCSkXHO,0,School's Out - Single Version,Various Artists,Another Shot of Old Skool of Rock,2wRXbDpe0Uv0ebgsCSkXHO
1565,0.552,0,0.651,4,-10.624,0.229,0.00494,0.0349,0.132,0.533,161.548,232533,0FMhMAFPLg8EljnROSoVnj,55,La Grange - 1999 Remaster,ZZ Top,Rancho Texicano: The Very Best of ZZ Top,0FMhMAFPLg8EljnROSoVnj
1566,0.774,1,0.511,11,-8.914,0.0319,0.322,0.0,0.0672,0.771,94.736,227653,7Lbxvt42JsNSKVCaN63qhD,41,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,McCartney II (Special Edition),7Lbxvt42JsNSKVCaN63qhD
1567,0.452,1,0.149,7,-14.99,0.0378,0.987,0.304,0.165,0.389,131.071,128987,2Swpr4UiCfYUl1wbxrduBs,21,"Concerning the UFO sighting near Highland, Illinois",Sufjan Stevens,Illinois,2Swpr4UiCfYUl1wbxrduBs
1568,0.198,1,0.562,9,-7.32,0.0367,0.284,0.918,0.0929,0.114,88.307,134787,5fYX56xGBl1MoifHJFN9ZU,13,"The Black Hawk War, Or, How to Demolish an Entire Civilization and Still Feel Good About Yourself In the Morning, Or, We Apologize for the Inconvenience But You're Going to Have to Leave Now, Or...",Sufjan Stevens,Illinois,5fYX56xGBl1MoifHJFN9ZU
1569,0.43,0,0.457,4,-8.495,0.0332,0.518,0.0868,0.123,0.709,109.875,405627,6oNs211OtOGzyZ2fvnMPHS,19,Come On! Feel the Illinoise! Part I: The World's Columbian Exposition Part II: Carl Sandburg Visits Me In A Dream,Sufjan Stevens,Illinois,6oNs211OtOGzyZ2fvnMPHS
1570,0.463,0,0.179,0,-14.852,0.0402,0.917,1.73e-05,0.12,0.183,80.747,199920,2gFBh7NnEfSeBoZZDB5d2C,21,"John Wayne Gacy, Jr.",Sufjan Stevens,Illinois,2gFBh7NnEfSeBoZZDB5d2C
1571,0.597,0,0.445,5,-8.947,0.0324,0.361,0.000415,0.645,0.579,140.053,324720,1ZHLEKW4rXRaDJESAX7CR8,18,Jacksonville,Sufjan Stevens,Illinois,1ZHLEKW4rXRaDJESAX7CR8
1572,0.708,1,0.389,0,-10.06,0.0524,0.921,4.85e-05,0.74,0.433,130.008,183907,31s3BSh3KbiOcOLURdab8f,15,"Decatur, or, Round of Applause for Your Step-Mother!",Sufjan Stevens,Illinois,31s3BSh3KbiOcOLURdab8f
1573,0.579,1,0.463,7,-9.657,0.0303,0.585,0.0,0.0892,0.447,124.977,364613,7Bo0xLcXWx3pdhqwthqGaz,32,Chicago,Sufjan Stevens,Illinois,7Bo0xLcXWx3pdhqwthqGaz
1574,0.686,1,0.172,8,-14.979,0.0409,0.909,0.00154,0.286,0.563,133.899,353947,1u1YU1LE0FWHFOHpR2iXua,28,Casimir Pulaski Day,Sufjan Stevens,Illinois,1u1YU1LE0FWHFOHpR2iXua
1575,0.283,1,0.414,5,-16.134,0.0358,0.435,0.918,0.119,0.353,78.621,100760,2W520DBWwE5Iv2AS6yjCuu,12,"To The Workers of The Rock River Valley Region, I have an idea concerning your predicament, and it involves an inner tube, bath mats, and 21 able-bodied men",Sufjan Stevens,Illinois,2W520DBWwE5Iv2AS6yjCuu
1576,0.549,0,0.363,6,-8.519,0.0282,0.684,0.0148,0.373,0.452,144.999,377013,38we3lrq4NEsMQ8PaJeer4,13,The Man of Metropolis Steals Our Hearts,Sufjan Stevens,Illinois,38we3lrq4NEsMQ8PaJeer4
1577,0.343,0,0.422,2,-9.801,0.0287,0.628,0.0383,0.131,0.127,95.624,131373,5McbZlaeBC1rCNKOFOZx6x,10,Prairie Fire That Wanders About,Sufjan Stevens,Illinois,5McbZlaeBC1rCNKOFOZx6x
1578,0.47,1,0.42,4,-10.883,0.0366,0.919,0.0368,0.111,0.309,153.132,323013,2JQ9wMmURQMY5ysth04rHO,22,The Predatory Wasp of The Palisades Is Out To Get Us,Sufjan Stevens,Illinois,2JQ9wMmURQMY5ysth04rHO
1579,0.675,0,0.499,9,-9.505,0.0271,0.83,0.000241,0.095,0.434,94.986,309787,3CCwFADNM9hPfH7RmrWPjW,16,They Are Night Zombies!! They Are Neighbors!! They Have Come Back From the Dead!! Ahhhh!,Sufjan Stevens,Illinois,3CCwFADNM9hPfH7RmrWPjW
1580,0.196,0,0.0361,9,-27.708,0.0409,0.992,0.775,0.111,0.04,76.021,35387,4gyp3Krsdzls1A4oYiIKA2,11,In This Temple As in The Hearts of Man For Whom He Saved The Earth,Sufjan Stevens,Illinois,4gyp3Krsdzls1A4oYiIKA2
1581,0.177,0,0.0975,2,-15.635,0.0438,0.933,0.000595,0.0829,0.0396,179.931,233987,40dkVbHDhKjzRnlS2yzcdO,11,The Seer's Tower,Sufjan Stevens,Illinois,40dkVbHDhKjzRnlS2yzcdO
1582,0.426,1,0.483,2,-10.344,0.0435,0.7,0.0239,0.0869,0.471,121.412,422987,04rDQFSYR2zuHJ4bRYxvAa,10,"The Tallest Man, the Broadest Shoulders Part I: The Great Frontier Part II: Come to Me Only With Playthings Now",Sufjan Stevens,Illinois,04rDQFSYR2zuHJ4bRYxvAa
1583,0.258,1,0.132,2,-21.062,0.0487,0.993,0.966,0.068,0.036,82.755,46880,2xQ845Lr9AqE2lBID4bZWE,8,"Riffs and Variations on a single note for Jelly Roll, Earl Hines, Louis Armstrong, Baby Dodds, and the King of Swing, to name a few",Sufjan Stevens,Illinois,2xQ845Lr9AqE2lBID4bZWE
1584,0.614,1,0.577,4,-14.057,0.0299,0.985,0.928,0.0792,0.24,113.052,261387,5TFqGqDn7ZgOw10qujqWPG,9,"Out of Egypt, into the Great Laugh of Mankind, and I shake the dirt from my sandals as I run",Sufjan Stevens,Illinois,5TFqGqDn7ZgOw10qujqWPG
1585,0.829,0,0.792,2,-3.755,0.0668,0.726,5.83e-06,0.122,0.758,118.05,215507,0tZkVZ9DeAa0MNK2gY5NtV,68,Baby I'm Yours,Breakbot,By Your Side,0tZkVZ9DeAa0MNK2gY5NtV
1586,0.328,1,0.607,2,-11.076,0.0315,0.318,0.0,0.765,0.395,146.537,213880,3zJw3rugfpVrmBeDDnUYzy,13,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,Power To The People - The Hits,3zJw3rugfpVrmBeDDnUYzy
1587,0.696,1,0.817,1,-3.862,0.109,0.075,0.0,0.187,0.782,98.064,216409,6kex4EBAj0WHXDKZMEJaaF,75,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF
1588,0.558,1,0.768,2,-9.997,0.0343,0.121,0.0626,0.128,0.429,81.909,259500,60HDLY1Dh2Hy9wTVI3WPzO,0,Every Little Thing She Does Is Magic - Remastered 2003,The Police,Ghost In The Machine (Remastered),60HDLY1Dh2Hy9wTVI3WPzO
1589,0.504,1,0.904,6,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440,1jDJFeK9x3OZboIAHsY9k2,80,I'm Still Standing,Elton John,Too Low For Zero,1jDJFeK9x3OZboIAHsY9k2
1590,0.279,1,0.454,2,-7.733,0.0316,0.395,0.0,0.198,0.216,150.661,274933,6lTTzSk1hRrxp4VMwXBp2l,58,My Way,Frank Sinatra,Ultimate Sinatra,6lTTzSk1hRrxp4VMwXBp2l
1591,0.706,1,0.751,9,-6.323,0.0708,0.173,0.0,0.168,0.195,91.031,182307,5vlEg2fT4cFWAqU5QptIpQ,73,Replay,Iyaz,Replay,5vlEg2fT4cFWAqU5QptIpQ
1592,0.603,1,0.321,2,-11.489,0.0599,0.881,0.0,0.34,0.844,143.104,155600,7inXu0Eaeg02VsM8kHNvzM,10,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,Christmas Songs By Sinatra,7inXu0Eaeg02VsM8kHNvzM
1593,0.728,1,0.382,0,-9.492,0.0284,0.709,0.000476,0.0934,0.411,120.084,236222,52y4Mkkomu3JZLFqEjKSf7,18,You Always Hurt The One You Love,Eric Clapton,Happy Xmas,52y4Mkkomu3JZLFqEjKSf7
1594,0.512,1,0.339,8,-13.119,0.0498,0.727,0.0,0.0977,0.951,174.609,120693,4HEOgBHRCExyYVeTyrXsnL,59,Jingle Bells - Remastered 1999,Frank Sinatra,A Jolly Christmas From Frank Sinatra,4HEOgBHRCExyYVeTyrXsnL
1595,0.918,0,0.609,10,-5.64,0.0791,0.0928,0.0,0.139,0.304,128.008,231400,0CAfXk7DXMnon4gLudAp7J,82,Low (feat. T-Pain),Flo Rida,Mail on Sunday,0CAfXk7DXMnon4gLudAp7J
1596,0.483,1,0.677,0,-5.91,0.0593,0.283,0.0,0.321,0.842,170.72,131867,3SdingSsFcZDZAyvcJbgAw,64,Can't Buy Me Love - Remastered 2009,The Beatles,A Hard Day's Night (Remastered),3SdingSsFcZDZAyvcJbgAw
1597,0.686,0,0.701,9,-6.738,0.0294,0.126,0.000267,0.625,0.542,97.716,237160,0UPrJwM3KIQNMhyHCQIBt9,37,I'm Losing You - Remastered 2010,John Lennon,Double Fantasy,0UPrJwM3KIQNMhyHCQIBt9
1598,0.626,1,0.68,0,-6.834,0.0231,0.0984,0.00116,0.329,0.456,97.216,244827,0IF7XHfvCoEkabkVvaLvv4,44,Stuck Inside A Cloud,George Harrison,Brainwashed,0IF7XHfvCoEkabkVvaLvv4
1599,0.696,0,0.315,11,-15.067,0.0318,0.237,4.06e-05,0.131,0.224,112.998,323787,6XPYPchsGj40NxVLe3m7AM,48,While My Guitar Gently Weeps,Dario Marianelli,Kubo and the Two Strings (Original Motion Picture Soundtrack),6XPYPchsGj40NxVLe3m7AM
1600,0.654,1,0.641,4,-7.7,0.0269,0.0329,1.91e-05,0.12,0.615,97.91,177613,5lkiv9tUTfNUldf7r8yizX,27,White Christmas,Eric Clapton,Happy Xmas,5lkiv9tUTfNUldf7r8yizX
1601,0.656,1,0.549,10,-7.312,0.0386,0.491,0.00012,0.233,0.695,126.198,208720,31GEAASafS2ZOFgFPgGKg2,20,The Fool on the Hill - This Girl's in Love with You Outtake,Aretha Franklin,Rare & Unreleased Recordings From The Golden Reign Of The Queen Of Soul,31GEAASafS2ZOFgFPgGKg2
1602,0.626,1,0.535,9,-4.441,0.0443,0.85,0.0,0.0561,0.671,108.804,144200,47O5lXcK78Z3TIiGzuc18l,52,Mr. Sandman,The Chordettes,The Chordettes,47O5lXcK78Z3TIiGzuc18l
1603,0.629,1,0.562,8,-8.121,0.0565,0.794,0.00881,0.625,0.753,143.505,131023,6M7WQZ4tAG72j2xXxi2a1z,33,Lollipop,The Chordettes,The Chordettes,6M7WQZ4tAG72j2xXxi2a1z
1604,0.568,1,0.0847,7,-15.869,0.122,0.968,0.0,0.588,0.309,91.028,102000,0fBZP1z5r7cbEm4cPFu6eD,49,Hello! Ma Baby,The Chordettes,Sing Your Requests,0fBZP1z5r7cbEm4cPFu6eD
1605,0.767,0,0.331,1,-10.777,0.0337,0.64,0.0,0.0681,0.636,113.312,149693,65vdMBskhx3akkG9vQlSH1,67,And I Love Her - Remastered 2009,The Beatles,A Hard Day's Night (Remastered),65vdMBskhx3akkG9vQlSH1
1606,0.703,1,0.529,7,-11.112,0.1,0.0168,0.00057,0.911,0.772,128.059,179427,1MQWtVcs0PKsY4PA6ZvLiy,61,Dance to the Music,Sly & The Family Stone,Dance To The Music,1MQWtVcs0PKsY4PA6ZvLiy
1607,0.768,0,0.684,4,-6.116,0.0398,0.138,0.000898,0.0642,0.887,134.116,150240,1txHbsMQPOPqjigbBXTULL,41,The Wah Watusi,The Orlons,The Wah-Watusi/South Street,1txHbsMQPOPqjigbBXTULL
1608,0.629,1,0.782,3,-9.595,0.0574,0.709,0.0215,0.304,0.736,128.973,139120,5xzdDMhFYiuUONB0Mha9VS,59,The Locomotion,Little Eva,Llllloco-Motion,5xzdDMhFYiuUONB0Mha9VS
